x0	x1	f(x)
-2.084868	13.241807	16.582198
-2.422424	14.094772	14.895208
-3.224682	12.923882	0.631993
-3.725994	14.727370	2.999032
-1.157959	12.286880	32.091443
-2.755006	13.634298	6.255098
-3.288732	11.618376	1.527878
-2.267603	12.353439	8.164730
-2.958598	11.440729	0.717268
-4.859265	12.511142	29.663620
-2.236631	12.049193	7.466151
-1.705163	11.571084	14.872100
-4.196297	12.207770	12.800058
-3.224185	13.044969	0.756201
-3.916555	13.643094	3.466881
-1.174676	12.235856	31.244619
-1.891882	11.218503	10.014972
-2.066371	13.322276	17.557750
-2.278155	12.259437	7.614322
-3.767509	11.296745	8.634745
-3.019350	11.856037	0.485700
-3.966205	11.216200	13.268470
-3.857106	13.396499	3.193885
-3.802618	11.760061	7.085993
-3.598290	12.613994	1.998990
-2.685343	9.230343	5.280982
-2.119957	13.711368	19.101269
-4.191779	11.302702	18.463410
-3.591846	11.518996	4.830330
-2.917666	10.328475	2.639433
-4.259520	13.814197	7.511847
-4.069813	13.518428	5.452785
-2.786254	10.465732	1.941780
-2.506263	12.157333	4.113035
-3.597060	12.519957	2.144913
-2.666959	12.982592	4.768600
-1.963340	12.683136	15.692955
-4.517227	11.801355	24.331193
-0.198544	12.999491	64.014577
-0.772305	13.670434	57.381316
-2.899791	12.576407	1.442790
-3.178173	10.537195	3.738178
-3.123545	13.485675	1.971978
-3.741233	12.686953	3.229947
-2.290002	11.365320	4.762543
-3.592896	11.257089	5.891095
-3.963758	10.987395	14.692243
-4.042041	13.694456	4.755884
-4.057070	12.401459	8.909131
-3.644461	13.453866	1.590478
-1.830430	13.139070	21.921881
-2.835458	12.043940	1.086935
-4.333467	14.218529	7.667580
-3.901266	12.938646	4.567017
-2.082027	11.719720	8.710156
-2.103580	13.039213	14.854757
-1.413629	11.805654	22.377351
-4.427457	11.769510	21.811904
-2.932739	12.333213	0.914022
-3.535031	10.365803	9.395536
-2.671110	14.247344	10.893296
-2.677341	12.884136	4.294010
-2.569147	12.672047	4.923079
-2.209927	12.670374	10.634147
-3.454270	11.479011	3.297239
-3.390566	12.589129	0.779354
-3.457676	12.589339	1.083512
-2.702443	13.108179	4.782187
-1.858798	12.353007	15.965063
-4.449369	11.929896	21.259755
-3.097530	10.439231	3.400545
-1.752928	12.417378	18.697279
-2.760240	13.640526	6.209855
-3.771735	12.849042	3.225385
-3.251457	12.090913	0.657987
-3.913785	13.940603	3.192603
-3.517093	12.974464	1.115836
-2.089381	12.372434	11.406596
-3.368535	12.675000	0.667216
-0.852802	10.511763	25.683866
-2.359565	11.363383	3.977358
-3.161511	12.027120	0.487290
-3.569911	12.264535	2.396356
-4.275764	13.304180	9.409001
-4.935736	12.814765	29.664747
-3.468129	11.104075	4.783977
-2.939209	10.718049	1.751353
-3.101879	10.852123	2.168083
-2.680321	11.350643	1.425989
-3.592587	12.568949	2.024100
-3.914135	12.217036	7.090297
-4.655423	12.905876	20.364908
-3.050425	13.063204	1.450262
-4.922218	13.777734	22.151489
-2.365364	11.791067	4.847921
-1.904412	12.020524	13.211291
-3.599618	12.750335	1.813372
-4.204947	13.296625	8.156128
-4.197582	11.224945	19.199371
-4.051282	13.034500	6.456344
-3.758368	10.927004	10.458031
-3.747273	12.242958	4.462268
-4.322565	11.123319	23.739970
-1.030296	11.414435	28.172580
-3.464635	11.907763	2.233369
-3.562949	12.896347	1.409308
-2.193450	11.969046	7.846810
-4.378071	13.549440	10.438894
-3.236934	14.005322	2.691556
-1.222986	11.921736	27.576850
-3.367086	12.570512	0.704970
-3.700388	11.962928	4.732570
-3.479408	11.647579	3.054745
-1.912736	12.736078	17.143738
-2.890964	13.083571	2.665669
-3.405948	11.500796	2.743717
-3.744217	12.276783	4.319479
-4.200804	11.774739	15.479993
-3.657709	14.399556	2.370785
-1.415899	12.396844	26.569859
-2.388175	12.374826	6.371730
-3.808926	10.033084	17.692817
-2.936137	11.499393	0.682379
-3.941928	11.776013	9.588143
-1.396731	14.679838	50.163129
-2.924385	11.810233	0.626124
-4.318819	12.743540	12.767523
-1.358687	12.027660	25.174873
-2.156193	10.689154	5.126018
-2.965108	12.726226	1.306263
-3.214700	11.484229	1.358926
-2.125655	11.871620	8.569743
-4.626779	10.225526	44.032463
-1.880743	12.891664	18.914634
-3.053619	11.834725	0.487853
-3.670591	11.199263	7.390002
-3.573048	10.154913	11.396776
-3.877656	11.964062	7.505633
-2.531713	12.235074	4.027075
-2.346670	13.624135	13.374269
-2.083423	12.745510	13.521034
-3.129730	11.294212	1.305433
-2.401649	13.954747	14.382442
-2.799487	14.192259	8.376152
-4.667164	11.120837	35.791949
-2.286391	12.539290	8.651280
-1.827810	12.259528	16.079098
-4.009568	12.061407	9.538449
-4.674277	11.146409	35.802137
-2.169149	13.147787	14.124828
-2.778588	10.553922	1.773077
-3.499996	11.050000	5.430313
-1.965059	11.691278	10.575571
-4.227340	12.304796	12.985759
-3.781747	13.758744	2.310658
-3.876404	10.875772	13.340268
-3.703523	10.846095	9.827663
-1.952366	12.942245	17.596965
-3.169811	13.639326	2.082386
-2.479057	11.452144	2.937260
-4.180813	13.092982	8.441630
-2.745226	12.444748	2.356783
-3.988090	12.882948	5.944775
-3.897092	12.173013	6.975882
-1.694649	11.614166	15.296179
-4.714582	11.222453	36.568880
-2.147294	12.529731	11.099019
-3.270470	11.765906	1.151499
-2.656233	11.425895	1.589174
-2.835927	11.543745	0.843052
-4.039252	11.637513	12.417112
-3.517000	12.226170	2.006001
-2.906137	8.586635	10.457665
-3.949243	11.883430	9.204031
-1.636531	11.194997	14.406561
-2.978796	13.770030	4.069956
-4.454561	12.668975	16.456512
-3.943864	11.770366	9.655228
-3.944703	11.543143	10.867987
-0.419681	13.119456	60.097790
-2.039855	12.766993	14.557245
-4.747849	12.669958	24.769527
-2.068663	11.421601	7.899504
-2.176266	12.979336	12.967413
-1.289553	11.857217	25.553198
-4.239204	11.913372	15.578651
-1.706022	10.446594	10.542569
-3.584182	12.282728	2.492140
-2.196281	11.722431	6.950233
-4.138821	11.215963	17.635247
-2.037873	11.890511	10.131194
-3.204983	12.757790	0.526027
-2.058010	11.941539	9.994646
-1.621641	10.139200	10.996886
-2.381805	11.435472	3.870103
-1.769321	12.417044	18.324938
-3.814498	12.937841	3.516789
-2.248404	12.916894	11.191392
-4.171289	11.790983	14.636859
-3.145665	12.233740	0.400573
-2.391847	10.260099	3.054200
-2.807266	11.985019	1.178592
-3.980093	11.532513	11.693799
-3.356130	8.673915	17.613983
-3.842882	11.399185	9.553014
-2.608809	11.469473	1.920799
-3.356706	13.817277	1.658227
-2.147241	13.177271	14.778607
-3.641465	12.818032	2.049640
-3.375490	12.078907	1.244992
-2.731907	11.678006	1.326378
-1.648590	12.114870	19.113087
-2.523232	13.730600	10.541153
-2.109939	10.866081	5.940574
-2.696697	13.125719	4.921128
-2.249730	11.161705	4.830130
-3.798628	13.269558	2.806871
-3.903353	11.975304	7.915275
-1.565717	12.227201	21.735553
-3.868367	11.397383	10.073501
-2.808873	10.941852	1.224623
-3.388929	12.608231	0.762502
-1.842443	12.942548	20.180480
-3.855658	13.453419	3.107864
-3.441108	11.039297	4.694853
-3.313634	13.713169	1.581854
-2.976353	12.287522	0.693601
-1.504381	10.843645	15.289834
-4.427192	10.659154	31.494653
-2.768944	12.441493	2.147094
-1.598856	12.518475	23.006251
-3.545750	12.276795	2.152764
-3.023885	10.603239	2.398298
-0.431261	12.794871	55.743728
-2.931584	12.890164	1.850221
-2.432182	12.134447	4.962391
-3.772834	12.874451	3.187311
-2.755882	11.465110	1.112917
-1.722557	12.568352	20.406061
-2.411773	13.666921	12.311791
-3.119704	12.591952	0.536714
-2.331565	11.550139	4.672464
-3.087541	12.400549	0.476971
-4.097651	14.592637	4.471656
-4.548886	10.976896	32.801246
-1.827366	12.988266	20.875182
-4.167557	12.882289	9.000828
-1.673742	12.244737	19.375172
-0.542770	10.550938	31.537571
-2.447769	13.441528	10.300509
-2.250249	12.070644	7.334017
-3.432034	12.719145	0.870142
-2.325838	12.877473	9.554821
-2.101535	11.256130	6.937700
-3.369364	11.334984	2.878243
-3.527705	13.290221	1.109425
-3.033609	14.881859	8.661262
-2.948186	12.334692	0.846965
-3.035410	11.637191	0.599487
-3.199429	13.402788	1.390800
-3.027622	11.481540	0.731872
-4.066677	11.824798	11.972174
-3.067729	13.468587	2.302047
-4.482081	11.955174	22.047168
-2.997283	10.441294	2.716560
-3.975191	11.595111	11.234798
-3.937563	12.466890	6.532765
-3.302152	11.719714	1.413432
-2.713630	13.998075	8.705370
-1.502336	10.352228	13.444463
-2.564520	12.096977	3.311907
-2.986437	11.876717	0.514046
-3.024004	12.426407	0.651005
-3.720544	11.378632	7.396372
-3.590288	12.509259	2.105391
-2.542596	13.128349	7.116493
-3.635783	12.558845	2.421652
-2.179090	13.440595	15.795857
-3.200426	12.054068	0.546101
-2.950468	11.125293	1.055906
-3.335202	13.019586	0.652617
-2.499646	12.004732	3.795934
-2.923874	11.450350	0.719150
-2.438101	12.197179	5.076653
-3.417544	11.913276	1.831854
-3.204487	11.827122	0.776318
-2.483450	11.879716	3.681370
-1.548629	13.740211	34.870766
-4.033136	12.344704	8.700947
-3.792249	11.948352	6.142842
-1.139165	11.967429	29.911235
-2.781367	12.816321	2.947022
-4.142222	11.419905	16.303684
-4.347615	11.389029	22.353164
-1.087399	12.422821	35.069295
-4.557862	11.632224	27.059700
-3.600469	11.257415	6.003312
-2.281410	13.085260	11.475517
-4.297044	13.000081	11.072638
-1.614780	14.177558	37.358137
-0.276381	11.373007	43.476255
-0.317372	11.920794	48.311392
-3.734058	12.602072	3.338824
-3.723654	12.674044	3.068064
-4.461670	12.036247	20.840619
-1.856010	12.217939	15.245054
-2.999997	12.750259	1.154884
-1.970931	10.619775	7.222157
-2.557069	12.006861	3.185579
-2.974955	13.334950	2.653260
-4.335779	11.262356	23.007404
-1.811160	12.154413	15.825817
-4.481718	11.789321	23.315077
-4.629454	11.149814	34.073280
-2.752774	11.101127	1.181683
-2.028958	12.203880	11.720654
-3.055998	11.996627	0.438460
-2.368745	13.058160	9.696303
-2.806538	12.839789	2.769225
-3.353682	12.817203	0.613753
-3.479470	12.277232	1.620617
-3.416236	11.817781	2.027880
-3.830704	12.742690	4.150876
-1.830987	13.446102	24.330726
-4.398158	13.564203	10.774811
-3.459751	12.875733	0.911101
-4.047808	12.416980	8.666098
-2.827869	10.790395	1.419150
-2.533325	13.620935	9.737451
-3.316241	13.635168	1.421002
-3.331286	13.124585	0.721495
-1.646134	11.990374	18.400164
-4.585518	12.719854	19.639329
-2.730027	11.333597	1.200372
-2.020626	13.080575	16.961779
-2.165769	12.283858	9.595425
-4.557117	13.252872	15.712562
-3.411964	10.885220	4.945079
-1.789553	14.374408	34.054163
-3.182841	14.434121	4.648716
-3.050278	11.894544	0.464163
-3.772051	13.912082	2.248806
-3.921737	13.010269	4.658780
-3.700756	11.814693	5.262490
-2.111343	11.894963	8.895533
-3.546388	13.407805	1.193171
-1.544195	12.919690	27.510954
-3.796362	11.764392	6.961442
-3.061677	12.595930	0.690841
-4.129459	12.998038	7.872415
-3.056079	10.559292	2.716530
-4.070519	11.770871	12.362577
-3.214450	14.164279	3.359439
-2.903421	11.434228	0.744965
-2.920962	11.922912	0.660180
-2.816834	12.855568	2.715336
-1.932362	12.250714	13.854992
-1.502632	13.183023	30.902423
-3.849032	14.484856	2.900197
-2.814598	11.439875	0.910665
-1.488680	14.352778	43.245422
-3.174618	11.771350	0.743197
-3.313968	12.989732	0.628181
-1.863736	12.845487	18.995791
-3.039869	13.773012	3.479093
-3.454429	13.305919	0.934930
-3.429655	12.706023	0.867506
-3.255155	12.219148	0.568926
-3.518979	13.619854	1.249564
-3.874519	11.534768	9.473686
-1.020599	13.252848	45.204027
-4.953582	11.324309	45.120600
-4.283534	12.334905	14.146285
-4.766714	12.357912	27.858797
-3.556509	13.776953	1.445500
-1.730236	13.060346	23.840732
-3.468206	14.260380	2.313692
-4.694628	10.871441	39.504254
-3.225376	14.529038	4.641372
-3.343932	12.091755	1.049137
-4.583503	13.220930	16.538315
-2.188416	13.064075	13.215360
-3.770813	11.568293	7.389820
-4.434715	12.358873	17.864358
-4.222000	11.097583	20.880883
-3.565283	11.785844	3.589593
-3.679571	12.741445	2.500434
-3.062545	11.986844	0.437671
-2.958580	11.283473	0.867414
-3.036314	12.425602	0.612800
-4.644640	13.270694	17.808373
-4.023026	12.365310	8.422508
-1.977181	13.200677	18.798934
-3.107259	11.912501	0.482025
-2.194081	12.949695	12.437039
-3.759958	11.480106	7.606560
-3.224290	13.411191	1.307857
-2.782538	13.609229	5.764671
-3.838957	13.413150	3.000350
-3.670509	13.052596	1.990510
-4.600351	12.510135	21.497105
-2.701239	11.754031	1.576328
-4.192030	13.121118	8.541515
-3.245055	11.785429	0.996242
-3.099697	14.911669	7.898185
-1.988090	13.437574	20.267261
-2.706046	12.441485	2.707354
-3.622167	10.400108	10.847060
-4.299008	10.294164	30.501338
-3.179916	13.093766	0.932704
-2.034818	12.689784	14.207889
-4.104989	10.342935	23.592510
-4.898461	11.006017	46.467299
-4.030452	12.115252	9.698005
-4.155757	12.613976	9.905055
-3.373866	12.285546	0.963364
-2.001342	11.094768	7.930344
-2.722888	12.261027	2.167528
-3.475079	13.160256	0.931720
-2.262578	11.328509	5.011438
-3.323753	12.556212	0.582631
-3.414599	12.860021	0.760020
-2.860401	14.107561	7.015603
-4.671872	12.152564	26.442234
-4.050095	12.879107	6.937548
-4.758765	12.621313	25.483935
-3.771641	11.540838	7.529665
-4.588091	11.809924	26.547609
-2.057092	12.249811	11.413359
-2.513912	13.939642	11.976334
-2.877837	11.716200	0.734317
-2.674340	11.730704	1.730105
-3.646015	10.755107	9.239084
-2.215335	11.888997	7.220834
-2.959494	11.239038	0.919801
-2.705645	11.513059	1.364192
-3.283301	13.152826	0.780012
-2.350833	12.252970	6.478055
-1.395734	12.997675	32.144719
-3.894796	12.161408	6.983294
-3.685013	13.538856	1.787561
-2.879090	11.490836	0.753134
-3.612348	13.396188	1.443851
-1.541495	13.803332	35.713138
-2.384561	12.022375	5.248502
-3.143421	12.414982	0.416287
-3.087695	10.948738	1.844901
-2.584184	12.907216	5.582698
-2.459254	13.221577	8.929760
-2.537541	11.864971	3.086126
-3.212430	12.366125	0.428330
-3.033893	13.273218	2.029920
-2.497924	14.352343	15.069255
-0.935124	12.354650	38.295652
-3.681969	11.473516	6.336491
-3.540038	11.828357	3.179869
-2.529323	10.715564	2.160767
-4.219313	12.618159	11.200130
-2.518649	12.916542	6.563314
-3.928629	11.296734	11.922276
-3.648227	12.514873	2.625902
-1.656115	10.227563	10.713051
-3.362321	10.942322	4.125645
-4.793835	13.241957	22.046882
-2.596968	12.724434	4.745430
-2.220567	11.795281	6.828521
-3.574230	14.460731	2.541074
-3.388164	13.010132	0.706449
-3.135211	10.426741	3.757706
-2.085491	13.063292	15.400016
-2.227515	11.287954	5.351581
-1.525720	11.310107	17.094907
-2.928768	12.264648	0.859815
-3.315466	13.613592	1.383238
-3.846703	10.925395	12.349652
-3.121597	11.875173	0.523587
0.235790	12.951507	72.912924
-3.550933	11.218888	5.440968
-3.026651	13.702329	3.357556
-2.019904	12.504095	13.461127
-3.464760	12.543812	1.166732
-3.660231	13.993364	1.851759
-3.330783	12.188662	0.866933
-2.305109	11.207277	4.292021
-3.892313	13.067711	4.154568
-4.618250	13.332801	16.784983
-3.673737	11.886432	4.629338
-4.265471	12.653046	12.030655
-0.681721	13.056497	52.401389
-4.005878	13.410621	4.843831
-3.458272	13.649485	1.235923
-2.334916	9.331858	4.541262
-4.145672	13.219385	7.401442
-2.989935	11.251244	0.946686
-3.775182	10.368763	14.377298
-3.229966	14.485690	4.424560
-2.336659	14.465417	19.675212
-2.259196	13.302479	13.187046
-1.167514	12.652263	35.094330
-3.328820	13.307658	0.899981
-1.687752	11.795035	16.392125
-3.863162	12.413856	5.554956
-2.310094	13.073091	10.858597
-4.565760	14.186606	11.740726
-3.782758	12.009935	5.760919
-4.044247	14.973329	4.230804
-2.899522	11.424025	0.754463
-2.277669	13.044136	11.320451
-3.329320	13.115607	0.714736
-3.966885	11.782082	10.062017
-1.333962	13.916429	43.205271
-3.075804	13.937931	3.732800
-3.301667	12.031590	0.919335
-3.085082	12.150078	0.413325
-3.356789	13.418398	1.004072
-2.991457	12.987482	1.651621
-2.110212	12.663186	12.517759
-4.111864	10.922134	19.061833
-2.992812	12.103744	0.537616
-3.054201	12.258946	0.471773
-0.558019	10.944774	34.277260
-3.518015	12.591068	1.438465
-2.557710	13.559105	8.975583
-4.648818	11.718282	29.392496
-2.712831	13.045464	4.425251
-0.948143	13.230704	47.022112
-3.198381	11.384564	1.468771
-3.705883	11.682297	5.846465
-2.486359	12.531997	5.541381
-4.465242	11.839099	22.421802
-2.264045	12.626662	9.438834
-2.572948	12.657922	4.825327
-1.515162	12.511043	24.996871
-3.527615	11.359245	4.574161
-2.891983	9.834296	4.113830
-3.325882	12.069160	0.987045
-4.506064	11.346734	27.816943
-2.331935	12.505712	7.752715
-3.039804	12.581348	0.749682
-3.048965	13.517863	2.583402
-3.018163	10.816787	1.824789
-1.511463	12.645340	26.129643
-3.730846	11.021598	9.385062
-2.745678	12.157828	1.803351
-1.567446	11.929093	19.748069
-3.978973	13.170796	5.029610
-2.216311	12.443651	9.429546
-2.465236	12.237313	4.848528
-2.907728	13.439991	3.617536
-2.516274	12.105726	3.860922
-1.789230	9.910145	8.340327
-1.089519	10.569041	21.636273
-3.768685	12.234082	4.780891
-3.288073	13.281411	0.925315
-4.199429	12.535767	11.173296
-3.719805	12.570141	3.253001
-3.206365	12.367936	0.422026
-3.691517	11.764936	5.313227
-2.854320	13.218716	3.426934
-3.739872	11.406232	7.601461
-2.528132	12.242496	4.089655
-2.311095	11.369203	4.525272
-4.921032	11.741996	39.221361
-3.907945	12.196212	7.067767
-3.778438	13.016017	2.988876
-3.429743	12.425474	1.099299
-2.983958	12.469955	0.842500
-3.165722	12.785601	0.605473
-3.937248	13.674418	3.633726
-3.378130	10.963451	4.226905
-2.953519	11.423820	0.730234
-2.476258	14.484606	16.518754
-3.928165	12.607372	5.900890
-4.897098	12.728905	29.095068
-4.027306	11.650165	12.074049
-4.242879	13.007151	9.945332
-2.134288	12.298385	10.221546
-4.006019	13.864523	4.109057
-3.892003	10.112968	19.283932
-2.683204	11.170225	1.390065
-2.152984	11.893862	8.211428
-2.537879	13.676500	9.964840
-4.350452	11.709063	19.994865
-3.217264	13.812551	2.261271
-3.799975	11.680496	7.390078
-2.663452	11.697771	1.768860
-2.989067	10.723463	1.920675
-0.927263	10.927291	26.919999
-3.463345	12.242519	1.561573
-1.228905	10.950154	21.054802
-1.157889	13.032177	39.014759
-2.724497	11.290366	1.221104
-2.570451	11.551513	2.290294
-1.874931	11.303938	10.605538
-3.254751	11.719727	1.146331
-4.129116	13.016320	7.801816
-2.606134	13.484010	7.787580
-4.921468	13.339171	25.115846
-0.636144	11.823359	40.368395
-1.246444	12.011839	27.708809
-4.514002	11.969368	22.908350
-2.093389	11.436824	7.575743
-3.741931	12.868539	2.879288
-3.138533	12.859623	0.748368
-2.903763	12.754625	1.757856
-3.573894	12.506731	1.972361
-4.068966	13.563434	5.344703
-3.775867	13.403847	2.465683
-3.375200	12.476999	0.792998
-3.636557	11.259005	6.555177
-4.886353	11.219676	43.490377
-3.465502	12.486879	1.233733
-2.131213	11.829243	8.320619
-4.023553	10.832285	17.312371
-2.661529	13.658195	7.768960
-1.875262	12.984933	19.696044
-2.503049	13.972624	12.399208
-2.809511	12.921130	2.967262
-3.462377	10.912957	5.494125
-3.825442	12.265841	5.491407
-3.080807	14.201286	4.708351
-3.060315	13.453843	2.315589
-3.576670	11.963324	3.201607
-4.470600	11.532672	25.043313
-2.614611	12.282560	3.233622
-2.198654	12.456254	9.800153
-3.494046	14.423297	2.639930
-3.235496	13.438001	1.316641
-3.542802	12.984599	1.236240
-2.213577	12.483492	9.661434
-1.911133	12.802481	17.612176
-2.695754	10.552743	1.794123
-3.862048	12.686358	4.708068
-2.731209	13.489667	5.943907
-3.286459	12.680824	0.501489
-3.125218	11.288057	1.297170
-2.967645	11.656825	0.584425
-4.760766	12.904740	23.425829
-3.407513	12.831875	0.743732
-1.277544	10.133569	16.345676
-3.841193	12.065624	6.471203
-1.686766	10.638597	11.405827
-1.205732	12.410856	31.953044
-3.237593	12.076940	0.626969
-3.577856	13.323117	1.297870
-4.210113	12.620414	10.994200
-3.525774	11.512867	4.003085
-0.555617	12.694051	51.449199
-2.528327	13.412777	8.716699
-4.562943	14.027292	12.274173
-3.600624	12.856723	1.692907
-2.922874	12.108185	0.750998
-3.153590	11.296977	1.412374
-4.638825	13.001512	19.288023
-2.447887	13.859494	12.789825
-3.931610	12.967815	4.896572
-3.425299	13.465475	1.030002
-2.119630	12.486209	11.403242
-3.481123	13.235932	0.962978
-2.494688	11.590560	3.004087
-4.469391	11.986467	21.433751
-1.626179	13.421487	29.644033
-4.253920	11.107243	21.756606
-1.866909	11.139364	10.149016
-2.632297	11.658929	1.946420
-1.524548	11.504575	18.160796
-1.998231	12.459859	13.657879
-2.889398	10.304691	2.585223
-2.894687	11.149802	0.980363
-4.230286	12.836473	10.423462
-2.578738	12.137259	3.257445
-2.361391	11.100798	3.562190
-3.497528	13.922878	1.602091
-3.073271	12.401313	0.504334
-0.835646	10.875658	28.380436
-2.345162	13.938986	15.508016
-3.466451	13.134631	0.904378
-4.123612	11.588268	14.724928
-2.756626	13.073567	4.006277
-2.020656	13.844629	22.644363
-3.209039	13.468612	1.482544
-3.483897	13.177091	0.959104
-2.934104	12.720678	1.485113
-2.718085	10.670295	1.618409
-4.265715	12.377541	13.482140
-4.828872	13.106211	24.014837
-2.270037	12.602171	9.218840
-4.262727	13.655139	8.006656
-1.104382	12.422077	34.629521
-2.631057	12.476739	3.568362
-2.611223	12.155441	2.968527
-3.176157	13.180718	1.080124
-0.795968	10.874929	29.152072
-3.245405	11.094540	2.498313
-1.549568	11.687262	18.676904
-4.584793	12.913187	18.383421
-1.397282	12.938598	31.571988
-2.936795	12.684141	1.401190
-1.726752	11.400801	13.649679
-3.253440	11.822310	0.980761
-4.309458	11.946625	17.199109
-2.033872	12.841602	15.136886
-2.497282	12.421476	5.016772
-2.618269	11.474410	1.860840
-3.451103	12.467004	1.172470
-2.864077	12.595188	1.720147
-3.279928	11.897577	0.997057
0.016179	13.181787	71.548949
-2.728445	12.041792	1.749896
-3.592811	12.144199	2.900198
-2.848764	10.394564	2.217448
-4.710982	11.638118	32.328006
-2.934453	12.035727	0.667153
-1.663471	10.792603	12.307035
-3.892938	13.795092	3.111575
-3.010473	13.159843	1.914874
-1.090346	11.581196	28.070788
-3.240907	12.002573	0.707733
-2.260530	12.815590	10.431753
-2.522509	11.899491	3.309446
-3.797690	13.544256	2.523338
-3.638910	12.569082	2.431598
-2.978258	13.736717	3.951158
-2.170180	10.979741	5.424698
-4.329146	12.853910	12.447565
-3.205930	11.819828	0.790251
-2.125965	12.462459	11.163895
-3.089135	13.054829	1.231100
-3.516702	13.843519	1.486570
-3.929640	12.931929	4.963216
-1.707760	10.897705	11.939638
-3.484928	13.417207	1.049415
-1.984348	12.103504	12.078442
-3.876264	13.230936	3.648051
-1.958044	11.110337	8.620037
-4.345506	12.500257	14.708261
-2.512232	11.975931	3.588476
-2.462299	11.564863	3.273749
-3.078361	11.999160	0.432551
-4.300196	10.459351	28.939150
-3.655681	13.172656	1.777403
-1.885395	13.462713	23.051174
-3.957502	11.121294	13.663976
-2.644958	12.910100	4.786288
-2.741423	10.260937	2.307932
-4.008477	12.245311	8.670014
-2.654374	13.042307	5.153924
-2.997339	12.605784	0.952936
-3.056727	12.960619	1.222127
-2.828727	12.340738	1.512016
-3.409961	12.356291	1.069889
-2.657001	12.542475	3.468265
-2.760766	13.617722	6.099836
-2.876429	11.626001	0.733919
-2.257986	10.908802	4.339673
-4.223006	12.610847	11.314219
-2.625196	11.029949	1.651445
-3.524410	11.668916	3.480008
-3.628269	13.218598	1.578611
-2.435087	12.255878	5.302252
-3.687555	10.925350	9.085025
-1.721408	12.867114	22.581326
-3.848262	12.994599	3.785599
-3.211816	11.987890	0.629955
-2.706381	11.533502	1.371360
-3.485349	12.396461	1.477961
-3.641044	12.944085	1.888294
-1.272526	11.520702	23.621002
-4.806718	10.273260	51.374595
-3.292061	11.611835	1.562550
-2.933732	12.407598	0.997147
-4.744810	10.460116	46.309350
-2.845659	12.410429	1.513037
-3.567411	10.617856	8.566475
-2.670201	13.546900	7.090779
-2.863610	11.427526	0.802374
-3.097040	10.908886	1.993254
-2.083632	12.356844	11.438050
-4.909750	11.974326	36.423518
-2.678291	11.941952	1.976602
-3.417488	11.050598	4.360692
-2.575052	11.626531	2.349144
-2.160443	11.888071	8.070689
-1.403608	12.703968	29.368747
-2.802834	12.146602	1.393693
-3.209879	12.011576	0.603565
-3.443862	12.805867	0.876214
-4.077424	11.199106	16.124754
-4.264788	14.320655	6.511044
-2.611250	12.579492	4.096813
-4.199107	12.898342	9.539272
-3.258164	12.489169	0.467643
-4.118213	12.435269	9.960578
-3.565426	11.509389	4.514153
-2.407486	10.737292	2.895726
-2.576816	12.959486	5.891306
-4.021236	11.454672	13.086237
-3.364618	12.557036	0.703500
-3.294448	12.708562	0.513838
-1.378613	11.767283	22.907134
-4.856773	13.100924	24.895327
-1.458278	12.667768	27.660346
-4.229341	12.151108	13.897102
-4.260116	12.917855	10.673943
-4.492883	11.974871	22.223980
-4.145930	12.401825	10.689656
-3.507934	12.451762	1.554860
-3.119242	11.288341	1.270793
-2.514716	12.226234	4.203260
-4.130122	14.515927	4.787728
-2.665162	12.121739	2.393399
-1.726388	14.116816	33.353862
-3.286942	12.622397	0.499160
-4.129595	12.127807	11.725731
-3.340655	12.459827	0.676720
-2.808832	12.834828	2.734255
-2.903950	11.064257	1.086262
-4.080060	11.728592	12.825308
-3.423833	13.325774	0.908989
-4.304532	11.917585	17.259974
-2.188583	11.975123	7.946662
-2.681177	12.135458	2.280553
-2.884809	12.046527	0.857214
-2.474527	10.729944	2.456191
-3.504905	12.571573	1.377032
-2.607897	13.767953	9.233999
-3.532617	13.754482	1.393068
-3.800616	13.603646	2.505540
-2.324126	11.361541	4.362280
-2.834553	12.223764	1.301869
-2.516008	12.051728	3.728245
-3.448839	13.644095	1.230113
-3.240314	13.101422	0.790282
-3.366944	13.941663	1.891778
-3.819927	11.660856	7.831048
-1.617075	11.830054	18.073944
-1.540518	13.166841	29.725113
-3.296242	10.461707	5.300017
-3.160911	12.376630	0.402721
-1.974375	13.863447	24.016868
-3.826580	13.076182	3.384012
-2.376190	13.348413	11.125448
-2.642903	10.332502	2.169744
-3.297015	11.119292	2.861712
-3.344198	13.255004	0.832233
-2.836442	13.423091	4.336191
-2.799839	10.976674	1.195354
-3.355519	11.298054	2.857701
-4.842220	11.540257	38.235092
-3.336084	12.940878	0.616399
-2.952962	13.883067	4.798622
-4.177197	13.156059	8.152400
-3.094294	12.969669	1.061571
-3.578108	13.346680	1.298275
-2.846368	11.595555	0.813659
-3.153617	12.035444	0.470658
-2.652414	11.095223	1.525261
-3.170944	12.670307	0.507425
-3.108569	13.621941	2.437064
-2.367570	12.267519	6.285125
-2.924904	12.570666	1.279113
-2.738293	10.449342	1.938163
-3.443119	10.790561	5.763153
-1.863312	12.214150	15.071556
-3.334934	13.171797	0.759401
-2.719268	11.146365	1.260238
-3.212498	11.939833	0.678273
-4.886126	11.584724	39.495679
-3.325133	12.160049	0.873209
-4.623824	13.426666	16.410015
-3.243696	12.312553	0.491648
-2.740951	11.486924	1.181994
-2.685237	11.907925	1.874390
-4.038178	12.848447	6.845177
